customer_id,signup_date,age_group,gender,city_tier,device_type,preferred_category,tenure_days,total_orders,avg_order_value,days_since_last_order,return_rate,discount_usage_rate,email_open_rate,app_sessions_month,support_tickets,rating_avg,category_diversity,received_discount_offer,received_loyalty_points,received_free_shipping,churn_score,churned
CUST_04869,2023-04-13,35-44,Male,3,Tablet,Grocery,1104,4,875.07,87,0.3039,0.1561,0.1092,2,0,4,1,0,1,0,0.4678,0
CUST_04870,2023-11-09,18-24,Male,1,Desktop,Electronics,894,11,1748.71,63,0.3222,0.073,0.2197,10,0,4,2,0,0,1,0.3045,0
CUST_04871,2022-01-14,18-24,Female,1,Mobile,Fashion,1558,12,1537.22,20,0.18,0.1482,0.2595,7,0,2,2,0,0,1,0.3868,0
CUST_04872,2023-12-16,18-24,Male,2,Desktop,Sports,857,7,6486.02,8,0.2038,0.0895,0.1705,7,0,4,6,0,0,0,0.389,0
CUST_04873,2022-10-15,35-44,Female,2,Mobile,Electronics,1284,4,1109.54,84,0.0998,0.2032,0.5231,3,0,5,4,1,1,0,0.4136,1
CUST_04874,2022-07-08,25-34,Female,2,Mobile,Fashion,1383,8,4607.0,55,0.09,0.1553,0.0931,6,0,3,6,0,0,0,0.3734,0
CUST_04875,2022-06-04,35-44,Female,3,Desktop,Fashion,1417,13,2068.62,35,0.0995,0.5992,0.113,0,0,4,1,1,0,0,0.251,0
CUST_04876,2023-07-21,35-44,Female,3,Desktop,Electronics,1005,16,2240.59,26,0.0888,0.0519,0.1949,6,0,4,4,0,0,0,0.3595,1
CUST_04877,2023-11-25,25-34,Female,2,Desktop,Electronics,878,11,2643.09,29,0.0778,0.4925,0.126,8,0,5,3,0,0,0,0.2367,0
CUST_04878,2023-12-23,25-34,Male,1,Mobile,Fashion,850,8,1773.83,35,0.2024,0.261,0.2325,4,0,3,2,0,0,0,0.334,0
CUST_04879,2023-04-16,18-24,Female,2,Desktop,Sports,1101,7,4538.3,47,0.1978,0.0798,0.0856,0,0,4,1,1,0,0,0.4452,0
CUST_04880,2022-03-16,35-44,Female,2,Mobile,Home,1497,3,1633.45,39,0.1385,0.4335,0.1844,11,0,3,5,0,0,0,0.3668,1
CUST_04881,2022-10-04,35-44,Female,3,Mobile,Grocery,1295,5,3514.56,119,0.1923,0.0935,0.0946,3,0,4,4,0,0,0,0.6028,1
CUST_04882,2023-10-07,25-34,Male,1,Desktop,Grocery,927,4,1157.92,28,0.1622,0.2387,0.4807,7,0,2,5,0,0,0,0.4116,0
CUST_04883,2022-12-09,45-54,Male,2,Mobile,Beauty,1229,4,6414.88,48,0.1743,0.2835,0.2099,6,1,3,3,0,0,1,0.3506,0
CUST_04884,2023-03-01,35-44,Other,2,Mobile,Beauty,1147,9,5341.88,4,0.0865,0.1787,0.45,4,1,5,6,1,0,0,0.2906,0
CUST_04885,2023-07-25,35-44,Male,2,Desktop,Sports,1001,10,1774.42,49,0.0963,0.4941,0.4387,5,0,1,6,0,0,0,0.3189,0
CUST_04886,2023-05-26,35-44,Male,1,Desktop,Sports,1061,5,327.1,5,0.1362,0.4922,0.2006,4,0,5,2,0,1,0,0.2996,0
CUST_04887,2022-07-01,45-54,Male,3,Mobile,Grocery,1390,4,1584.69,1,0.0178,0.1975,0.3238,4,2,3,6,0,0,1,0.3689,1
CUST_04888,2023-04-03,35-44,Female,2,Mobile,Grocery,1114,11,354.38,48,0.0545,0.4066,0.3535,1,0,5,5,0,1,0,0.2621,0
CUST_04889,2022-03-05,25-34,Male,3,Desktop,Fashion,1508,5,2644.39,44,0.1635,0.2642,0.1829,3,3,3,1,0,0,1,0.3921,0
CUST_04890,2022-09-17,25-34,Female,2,Desktop,Grocery,1312,20,1730.22,23,0.1798,0.13,0.4443,8,0,5,3,1,0,0,0.2174,0
CUST_04891,2022-07-12,45-54,Male,2,Desktop,Fashion,1379,9,1648.63,57,0.1577,0.1061,0.1824,4,2,4,5,0,0,0,0.4115,0
CUST_04892,2023-10-17,35-44,Male,3,Desktop,Fashion,917,30,885.68,15,0.2646,0.2522,0.2921,1,1,4,5,1,0,0,0.2348,0
CUST_04893,2023-09-08,35-44,Female,3,Mobile,Sports,956,3,2856.37,19,0.2576,0.2972,0.2129,3,1,4,4,0,0,0,0.5176,0
CUST_04894,2023-02-10,45-54,Female,3,Mobile,Home,1166,1,832.5,13,0.161,0.4878,0.414,4,0,3,3,0,1,0,0.4143,0
CUST_04895,2023-12-27,55+,Male,1,Mobile,Fashion,846,9,609.11,1,0.0824,0.5609,0.2112,13,0,1,2,1,0,0,0.3139,0
CUST_04896,2023-12-22,25-34,Male,2,Mobile,Fashion,851,7,2997.75,17,0.2119,0.2661,0.2684,3,0,4,3,0,0,1,0.3694,0
CUST_04897,2022-04-03,25-34,Male,1,Mobile,Electronics,1479,10,329.75,135,0.1634,0.3379,0.0407,2,0,5,5,1,0,0,0.3548,1
CUST_04898,2023-03-06,25-34,Male,2,Mobile,Sports,1142,5,861.73,8,0.0631,0.1626,0.115,7,0,5,5,1,0,0,0.2867,0
CUST_04899,2023-10-16,45-54,Female,1,Mobile,Sports,918,4,1005.96,27,0.1724,0.3898,0.116,2,0,5,4,0,1,1,0.3574,0
CUST_04900,2023-03-10,25-34,Male,2,Mobile,Grocery,1138,19,1551.55,46,0.0905,0.0714,0.3528,3,0,2,2,0,0,0,0.2933,0
CUST_04901,2023-02-08,25-34,Male,3,Mobile,Grocery,1168,5,1017.54,1,0.0719,0.2599,0.2904,2,0,4,5,1,0,0,0.4829,1
CUST_04902,2023-03-10,18-24,Male,2,Mobile,Beauty,1138,9,809.93,8,0.1502,0.285,0.3637,4,0,1,5,0,0,1,0.3643,0
CUST_04903,2022-04-22,25-34,Male,3,Mobile,Fashion,1460,11,651.81,22,0.4162,0.3324,0.2337,5,1,3,1,0,0,1,0.3825,0
CUST_04904,2023-01-10,18-24,Female,1,Mobile,Fashion,1197,18,719.23,14,0.0539,0.039,0.3141,4,0,5,4,1,1,0,0.3067,0
CUST_04905,2022-02-28,25-34,Male,3,Mobile,Electronics,1513,9,1189.07,17,0.0068,0.1625,0.1299,1,0,3,6,0,0,0,0.4446,1
CUST_04906,2022-02-12,35-44,Male,1,Mobile,Fashion,1529,8,490.06,8,0.049,0.2215,0.3777,2,0,4,5,0,0,0,0.2567,0
CUST_04907,2022-07-26,18-24,Male,2,Desktop,Grocery,1365,11,1000.04,76,0.0771,0.3492,0.2744,7,0,2,4,1,0,1,0.3056,0
CUST_04908,2022-10-23,18-24,Female,2,Desktop,Fashion,1276,18,1603.01,21,0.3144,0.2616,0.6554,10,0,4,3,1,0,0,0.2124,0
CUST_04909,2022-04-28,45-54,Female,3,Mobile,Sports,1454,13,5108.8,29,0.112,0.3993,0.1039,2,0,4,2,0,0,0,0.2488,0
CUST_04910,2023-06-16,45-54,Male,3,Desktop,Electronics,1040,1,1118.67,45,0.095,0.2556,0.2862,9,0,3,4,0,1,0,0.4339,0
CUST_04911,2022-08-10,25-34,Female,1,Desktop,Fashion,1350,2,2763.64,115,0.0081,0.2797,0.0711,4,1,5,5,0,0,0,0.509,1
CUST_04912,2022-06-15,18-24,Female,1,Mobile,Fashion,1406,12,2618.93,47,0.2544,0.2305,0.4517,6,0,4,1,1,1,0,0.3813,0
CUST_04913,2023-10-05,35-44,Male,2,Tablet,Sports,929,7,15000.0,99,0.3373,0.2051,0.1043,2,0,4,3,1,0,0,0.4374,1
CUST_04914,2022-06-05,25-34,Male,2,Desktop,Sports,1416,5,3427.8,64,0.1769,0.0563,0.2551,2,0,4,2,1,1,0,0.4187,0
CUST_04915,2022-07-03,18-24,Female,2,Mobile,Home,1388,3,931.36,48,0.0344,0.2705,0.1039,2,1,5,6,0,0,0,0.3207,0
CUST_04916,2022-03-31,25-34,Female,1,Desktop,Electronics,1482,12,593.73,40,0.1482,0.2196,0.2061,2,1,4,3,0,0,1,0.3972,0
CUST_04917,2022-04-04,18-24,Other,3,Tablet,Beauty,1478,2,3299.5,42,0.1268,0.2436,0.3538,2,0,5,4,0,0,0,0.4033,1
CUST_04918,2022-01-13,35-44,Male,1,Tablet,Electronics,1559,5,302.39,83,0.096,0.1789,0.25,3,1,5,2,1,1,1,0.4419,1
CUST_04919,2023-03-14,45-54,Female,2,Tablet,Electronics,1134,10,9050.42,37,0.003,0.5387,0.1459,3,0,4,2,1,1,1,0.2503,0
CUST_04920,2023-06-22,45-54,Male,1,Mobile,Electronics,1034,17,2406.48,76,0.1389,0.1126,0.2696,12,0,3,5,1,0,0,0.3524,0
CUST_04921,2023-08-10,35-44,Female,3,Mobile,Grocery,985,11,2761.97,105,0.1507,0.2606,0.2038,7,0,3,1,0,0,0,0.4684,0
CUST_04922,2022-05-30,25-34,Female,1,Mobile,Electronics,1422,3,2828.86,33,0.4851,0.6693,0.1177,3,0,5,2,0,0,0,0.3298,0
CUST_04923,2023-10-22,35-44,Female,2,Mobile,Fashion,912,11,2628.58,10,0.0903,0.4164,0.179,1,1,3,6,0,0,0,0.2552,0
CUST_04924,2022-01-08,25-34,Male,1,Mobile,Fashion,1564,7,1980.48,39,0.2032,0.0914,0.4159,0,0,4,5,0,0,0,0.3714,0
CUST_04925,2022-01-29,25-34,Male,2,Desktop,Home,1543,6,1208.47,130,0.0603,0.3657,0.3655,4,1,3,5,1,0,0,0.4189,0
CUST_04926,2022-10-23,35-44,Female,3,Desktop,Beauty,1276,11,1906.83,4,0.4178,0.2528,0.2165,4,0,5,2,1,0,1,0.3321,0
CUST_04927,2023-12-22,45-54,Male,1,Desktop,Fashion,851,10,1060.21,85,0.0487,0.2944,0.1349,8,0,4,3,0,1,0,0.2859,0
CUST_04928,2023-10-02,25-34,Male,3,Mobile,Sports,932,14,1605.15,81,0.1273,0.4634,0.2442,1,0,4,6,0,0,0,0.2527,0
CUST_04929,2022-12-06,45-54,Male,3,Mobile,Electronics,1232,13,430.19,3,0.1826,0.1807,0.1754,3,2,4,2,0,1,0,0.4161,0
CUST_04930,2023-09-20,25-34,Male,2,Desktop,Fashion,944,4,1097.2,14,0.0956,0.3774,0.3777,5,2,5,5,0,1,0,0.3689,0
CUST_04931,2023-03-15,25-34,Female,1,Mobile,Grocery,1133,21,3508.99,78,0.1005,0.1801,0.1006,6,0,2,3,0,1,0,0.233,0
CUST_04932,2022-05-24,18-24,Male,3,Desktop,Electronics,1428,4,515.47,37,0.1093,0.1767,0.2654,4,2,1,3,1,0,0,0.411,1
CUST_04933,2023-06-03,35-44,Male,3,Mobile,Electronics,1053,8,881.46,16,0.127,0.5764,0.121,3,1,4,2,0,0,0,0.3863,0
CUST_04934,2022-02-14,45-54,Male,3,Mobile,Sports,1527,3,732.37,64,0.0468,0.0327,0.485,2,0,4,4,1,1,0,0.4154,1
CUST_04935,2022-08-27,35-44,Female,3,Mobile,Electronics,1333,2,2164.3,1,0.0468,0.6198,0.2737,2,1,3,1,1,1,0,0.438,0
CUST_04936,2022-06-04,25-34,Female,2,Mobile,Home,1417,5,445.36,8,0.0677,0.6108,0.1522,7,0,5,1,0,0,1,0.2982,0
CUST_04937,2022-06-30,18-24,Female,2,Desktop,Electronics,1391,14,1031.67,28,0.0541,0.2769,0.5327,7,1,3,3,1,0,0,0.2652,0
CUST_04938,2022-08-03,35-44,Female,2,Mobile,Sports,1357,3,632.07,27,0.0342,0.3734,0.4091,2,0,5,1,0,1,0,0.2861,0
CUST_04939,2022-03-29,25-34,Male,2,Tablet,Grocery,1484,6,1011.92,159,0.0639,0.2689,0.3366,2,0,5,5,0,0,0,0.3812,1
CUST_04940,2022-09-13,25-34,Female,2,Desktop,Grocery,1316,8,1295.54,13,0.0898,0.3099,0.094,1,0,5,6,0,0,1,0.2551,0
CUST_04941,2023-05-26,55+,Female,3,Desktop,Fashion,1061,6,4368.37,2,0.1225,0.1796,0.1444,5,0,5,1,0,0,0,0.3187,0
CUST_04942,2022-03-14,35-44,Female,2,Mobile,Fashion,1499,6,945.93,16,0.1829,0.2067,0.5508,2,0,5,3,0,1,0,0.3924,0
CUST_04943,2022-06-28,25-34,Male,3,Mobile,Grocery,1393,3,1364.58,6,0.0946,0.1903,0.1723,0,1,2,3,1,0,0,0.4223,0
CUST_04944,2022-07-31,18-24,Female,1,Mobile,Fashion,1360,8,3207.72,54,0.0266,0.2303,0.2502,0,0,4,4,1,0,0,0.3291,0
CUST_04945,2022-08-22,18-24,Female,2,Tablet,Electronics,1338,11,4219.53,17,0.0898,0.3909,0.3527,14,1,4,5,0,1,0,0.2479,0
CUST_04946,2023-04-10,35-44,Female,2,Mobile,Fashion,1107,4,3293.82,58,0.1502,0.1418,0.1211,6,0,4,6,1,0,0,0.3787,0
CUST_04947,2022-08-11,45-54,Female,1,Mobile,Fashion,1349,9,1302.84,18,0.054,0.3613,0.2042,3,1,5,6,1,1,0,0.305,0
CUST_04948,2023-09-23,35-44,Male,2,Mobile,Sports,941,17,528.2,17,0.0696,0.3839,0.0651,5,0,5,6,0,0,0,0.2883,0
CUST_04949,2022-09-21,25-34,Male,3,Desktop,Sports,1308,11,700.89,1,0.123,0.2202,0.3477,6,0,3,2,0,0,0,0.3626,0
CUST_04950,2022-07-26,18-24,Female,2,Desktop,Electronics,1365,10,3142.78,13,0.0886,0.4432,0.4066,4,0,5,1,0,0,0,0.2902,0
CUST_04951,2023-08-30,55+,Male,1,Mobile,Beauty,965,3,2211.53,1,0.0831,0.1806,0.0937,5,1,5,6,1,0,0,0.3642,0
CUST_04952,2023-01-01,55+,Female,2,Desktop,Grocery,1206,18,1036.89,11,0.1709,0.3844,0.2767,16,0,5,2,0,0,0,0.1152,0
CUST_04953,2022-10-03,35-44,Male,2,Tablet,Sports,1296,7,8076.3,8,0.2638,0.4619,0.101,1,1,2,3,1,0,0,0.2659,0
CUST_04954,2023-01-15,18-24,Male,2,Mobile,Fashion,1192,7,1852.31,8,0.1727,0.3795,0.2782,1,0,1,6,1,0,0,0.3693,0
CUST_04955,2022-11-05,35-44,Male,2,Mobile,Electronics,1263,16,2887.34,118,0.1705,0.3975,0.2661,2,0,4,3,0,0,0,0.2628,0
CUST_04956,2023-09-23,45-54,Female,1,Mobile,Sports,941,9,4106.54,1,0.0122,0.562,0.1863,0,0,3,1,0,1,0,0.3526,0
CUST_04957,2022-09-25,35-44,Male,2,Tablet,Sports,1304,15,2113.04,5,0.2517,0.2656,0.0486,1,1,4,2,0,1,0,0.3469,0
CUST_04958,2022-03-05,35-44,Female,2,Mobile,Sports,1508,4,761.54,121,0.2362,0.3063,0.2853,5,1,5,4,1,0,0,0.4481,1
CUST_04959,2022-12-16,18-24,Female,2,Mobile,Fashion,1222,11,859.22,3,0.285,0.0534,0.0717,8,0,5,3,0,0,0,0.1928,0
CUST_04960,2023-05-09,18-24,Female,1,Mobile,Electronics,1078,9,1118.66,12,0.1495,0.1709,0.0872,14,0,4,3,0,0,0,0.2758,0
CUST_04961,2023-06-07,18-24,Male,3,Tablet,Electronics,1049,12,973.05,86,0.0965,0.3287,0.4178,0,1,3,6,0,0,0,0.2832,0
CUST_04962,2022-04-08,55+,Female,1,Desktop,Home,1474,12,1016.11,41,0.1327,0.3942,0.1611,6,0,4,4,0,0,1,0.2404,0
CUST_04963,2022-03-12,35-44,Other,1,Mobile,Fashion,1501,2,3743.87,58,0.0765,0.5001,0.5739,3,0,3,1,0,1,0,0.4702,0
CUST_04964,2022-12-30,45-54,Male,2,Mobile,Sports,1208,6,8430.27,21,0.2724,0.1999,0.3313,5,1,2,3,0,1,0,0.4454,0
CUST_04965,2023-07-24,18-24,Female,2,Tablet,Home,1002,9,2373.7,36,0.2024,0.197,0.4633,2,0,5,1,0,0,0,0.2536,0
CUST_04966,2022-10-03,55+,Male,1,Desktop,Fashion,1296,9,721.14,35,0.2105,0.2155,0.1869,4,0,4,2,1,0,0,0.3545,0
CUST_04967,2022-02-19,45-54,Male,2,Mobile,Beauty,1522,3,1125.46,31,0.063,0.3468,0.5261,7,0,4,5,0,1,0,0.396,0
CUST_04968,2022-12-24,25-34,Male,1,Desktop,Electronics,1214,3,457.19,17,0.1966,0.2026,0.1935,0,0,4,2,1,0,0,0.3966,1
CUST_04969,2023-12-29,45-54,Female,3,Mobile,Fashion,844,5,1155.81,5,0.223,0.1668,0.1101,2,0,4,1,1,0,0,0.4674,1
CUST_04970,2023-07-18,25-34,Female,2,Desktop,Beauty,1008,5,800.31,55,0.0798,0.3292,0.2613,6,0,3,6,1,0,0,0.3754,0
CUST_04971,2023-04-30,25-34,Male,1,Mobile,Fashion,1087,7,1351.67,11,0.0063,0.2288,0.4679,4,0,5,6,1,0,0,0.2184,0
CUST_04972,2022-03-25,25-34,Female,1,Mobile,Fashion,1488,3,3730.77,71,0.1976,0.2076,0.3514,2,0,5,6,1,1,0,0.4294,1
CUST_04973,2023-09-30,55+,Female,2,Mobile,Grocery,934,6,1528.24,13,0.0723,0.2908,0.4204,13,0,3,1,0,0,0,0.3344,0
CUST_04974,2023-08-07,55+,Female,2,Mobile,Beauty,988,4,2074.98,3,0.3522,0.2196,0.1377,3,0,3,4,1,0,0,0.3555,0
CUST_04975,2022-10-23,25-34,Other,3,Mobile,Fashion,1276,5,2999.58,16,0.1281,0.3835,0.2666,2,1,2,6,0,0,0,0.3969,0
CUST_04976,2022-08-24,35-44,Male,3,Mobile,Fashion,1336,2,570.5,35,0.0735,0.4022,0.247,3,1,3,3,0,0,0,0.516,0
CUST_04977,2022-02-25,35-44,Female,2,Mobile,Electronics,1516,14,1569.62,73,0.0476,0.5302,0.3108,1,0,4,3,0,1,0,0.2563,0
CUST_04978,2022-12-26,45-54,Female,3,Desktop,Home,1212,7,910.99,19,0.2302,0.16,0.4884,2,0,5,6,1,0,0,0.3807,0
CUST_04979,2022-04-20,25-34,Female,2,Desktop,Grocery,1462,7,1158.03,4,0.1091,0.4196,0.1555,5,1,5,5,0,0,0,0.3965,1
CUST_04980,2022-07-11,35-44,Male,2,Mobile,Grocery,1380,10,2448.83,2,0.0366,0.2038,0.0123,12,1,5,1,1,1,0,0.1692,0
CUST_04981,2022-04-03,35-44,Male,2,Desktop,Fashion,1479,9,2334.81,25,0.1797,0.4368,0.1703,3,0,5,4,0,0,0,0.1536,0
CUST_04982,2023-07-22,18-24,Female,1,Desktop,Grocery,1004,11,825.9,50,0.282,0.1534,0.0803,2,0,4,2,0,1,0,0.3505,0
CUST_04983,2022-03-01,25-34,Male,1,Mobile,Fashion,1512,4,4206.74,30,0.1342,0.4392,0.3483,3,0,4,1,0,1,0,0.2642,0
CUST_04984,2023-10-12,35-44,Male,3,Mobile,Fashion,922,10,2477.29,3,0.1499,0.1027,0.0785,14,0,2,6,0,0,0,0.4051,0
CUST_04985,2022-02-08,25-34,Female,2,Mobile,Fashion,1533,13,337.48,9,0.147,0.1611,0.4021,3,1,5,4,0,0,0,0.2742,0
CUST_04986,2023-06-24,55+,Male,3,Mobile,Fashion,1032,2,1040.79,1,0.0861,0.1639,0.4115,6,0,3,2,1,1,1,0.3971,0
CUST_04987,2022-02-18,18-24,Female,1,Desktop,Beauty,1523,7,5482.66,72,0.3386,0.1446,0.3614,11,0,3,5,1,0,0,0.3934,0
CUST_04988,2023-02-24,55+,Male,2,Mobile,Home,1152,9,3895.2,3,0.2469,0.2307,0.2361,1,0,5,4,0,0,0,0.3123,0
CUST_04989,2023-09-29,25-34,Female,2,Mobile,Electronics,935,4,1408.43,35,0.3347,0.1248,0.2419,1,0,4,4,0,0,1,0.4225,0
CUST_04990,2022-01-13,18-24,Other,2,Desktop,Grocery,1559,7,1173.9,18,0.0645,0.3458,0.1874,4,0,3,2,0,0,0,0.3394,0
CUST_04991,2022-02-05,25-34,Female,3,Mobile,Beauty,1536,1,1253.31,11,0.0616,0.1169,0.1126,2,0,5,3,0,0,0,0.4729,1
CUST_04992,2022-04-11,45-54,Male,2,Mobile,Home,1471,11,829.99,80,0.0662,0.4492,0.4206,6,0,5,6,1,1,0,0.2212,0
CUST_04993,2022-03-27,45-54,Female,2,Desktop,Fashion,1486,11,1725.5,37,0.1965,0.09,0.0642,8,0,3,4,0,0,0,0.2965,0
CUST_04994,2023-05-31,25-34,Male,2,Desktop,Home,1056,1,2919.59,18,0.1077,0.0774,0.2605,2,1,4,5,1,0,1,0.4796,0
CUST_04995,2022-08-11,25-34,Male,3,Mobile,Sports,1349,5,6066.44,16,0.1126,0.161,0.1497,14,1,5,3,0,1,0,0.3539,0
CUST_04996,2022-12-04,35-44,Female,2,Mobile,Grocery,1234,16,2760.23,16,0.0783,0.2968,0.1521,3,2,3,2,0,0,0,0.2576,0
CUST_04997,2022-06-15,35-44,Other,2,Desktop,Fashion,1406,9,3751.49,29,0.06,0.0757,0.1553,11,1,2,5,1,0,0,0.4468,1
CUST_04998,2023-01-18,45-54,Other,3,Desktop,Beauty,1189,5,1132.16,58,0.1233,0.8739,0.1243,2,2,4,1,1,1,0,0.3626,0
CUST_04999,2023-01-11,18-24,Male,1,Tablet,Fashion,1196,4,1826.86,37,0.0414,0.4525,0.1476,6,1,2,3,0,0,0,0.3747,0
CUST_05000,2023-04-16,35-44,Female,3,Mobile,Fashion,1101,11,2044.11,97,0.268,0.1668,0.6663,3,0,5,6,0,1,0,0.3625,0
CUST_05001,2023-10-04,35-44,Female,3,Mobile,Grocery,930,3,580.05,18,0.0478,0.1128,0.1066,8,1,5,6,0,1,0,0.3756,0
CUST_05002,2022-01-31,55+,Male,2,Tablet,Grocery,1541,7,3750.08,53,0.2018,0.1282,0.0973,5,0,3,3,0,1,0,0.406,0
CUST_05003,2023-01-10,35-44,Female,2,Mobile,Electronics,1197,4,2395.25,10,0.1038,0.1244,0.236,6,0,2,4,0,1,0,0.4555,0
CUST_05004,2022-01-11,25-34,Female,3,Mobile,Beauty,1561,16,792.05,115,0.2046,0.2768,0.697,6,0,3,5,0,1,0,0.3785,0
CUST_05005,2022-10-29,18-24,Male,3,Mobile,Home,1270,2,1387.55,2,0.3036,0.1762,0.5188,6,0,3,3,1,0,0,0.3243,0
CUST_05006,2022-04-06,35-44,Female,1,Mobile,Fashion,1476,10,519.37,11,0.3671,0.1861,0.4694,2,0,4,5,0,1,0,0.3222,0
CUST_05007,2022-07-09,35-44,Male,2,Mobile,Grocery,1382,5,1388.0,100,0.0724,0.3765,0.1433,8,0,4,6,0,0,0,0.4063,0
CUST_05008,2023-03-29,45-54,Male,1,Mobile,Grocery,1119,6,1806.7,100,0.2928,0.118,0.1213,3,0,5,1,1,0,0,0.4421,0
CUST_05009,2022-07-11,35-44,Male,1,Tablet,Fashion,1380,10,480.58,2,0.1788,0.3188,0.1699,8,0,2,4,1,0,0,0.3292,0
CUST_05010,2023-05-01,35-44,Female,3,Desktop,Fashion,1086,14,567.13,56,0.1097,0.3562,0.3892,4,0,3,4,0,0,0,0.3376,0
CUST_05011,2022-09-23,25-34,Male,3,Mobile,Beauty,1306,6,2028.7,36,0.1124,0.2555,0.1582,6,0,2,3,0,0,0,0.4321,0
CUST_05012,2023-02-28,25-34,Male,2,Mobile,Fashion,1148,3,1604.38,9,0.2418,0.0373,0.5775,5,1,4,4,0,0,1,0.4047,0
CUST_05013,2022-05-08,25-34,Female,2,Desktop,Grocery,1444,5,2593.79,18,0.0743,0.0784,0.1598,2,0,3,6,0,0,1,0.3109,0
CUST_05014,2022-08-26,18-24,Male,2,Desktop,Grocery,1334,11,1157.37,90,0.3417,0.1128,0.461,4,0,1,5,0,0,0,0.4231,0
CUST_05015,2022-12-21,35-44,Female,3,Mobile,Grocery,1217,9,2040.23,79,0.1529,0.3021,0.0602,17,0,4,1,1,0,0,0.3848,0
CUST_05016,2022-04-22,25-34,Male,2,Mobile,Fashion,1460,11,609.11,10,0.2377,0.1395,0.4449,9,0,3,2,1,1,0,0.2942,0
CUST_05017,2023-03-22,25-34,Male,1,Mobile,Grocery,1126,6,6511.45,14,0.0247,0.1381,0.1106,1,0,4,6,0,0,0,0.448,0
CUST_05018,2022-12-09,18-24,Male,3,Mobile,Electronics,1229,14,2946.42,9,0.0856,0.3253,0.2209,13,0,2,5,0,0,0,0.307,0
CUST_05019,2022-05-25,25-34,Male,2,Mobile,Beauty,1427,6,2151.92,20,0.0911,0.3209,0.3515,13,0,3,5,1,0,0,0.3525,0
CUST_05020,2022-03-06,18-24,Female,1,Mobile,Electronics,1507,7,943.74,120,0.1381,0.2163,0.3439,2,1,3,1,0,0,0,0.4075,0
CUST_05021,2022-09-04,35-44,Male,2,Mobile,Beauty,1325,3,2715.08,42,0.1304,0.2197,0.1093,1,0,5,4,0,0,1,0.4574,0
CUST_05022,2023-05-05,25-34,Female,2,Desktop,Sports,1082,10,2080.1,7,0.3106,0.5179,0.3663,2,1,4,4,0,0,0,0.2579,0
CUST_05023,2023-03-15,35-44,Male,2,Mobile,Electronics,1133,10,4835.51,121,0.1628,0.5097,0.1602,4,0,4,3,1,0,1,0.3763,0
CUST_05024,2022-04-16,35-44,Female,3,Mobile,Sports,1466,5,544.55,32,0.1853,0.7177,0.1163,2,0,3,5,0,0,0,0.351,0
CUST_05025,2022-06-30,55+,Female,1,Mobile,Grocery,1391,7,2807.03,26,0.0507,0.2865,0.1665,4,0,4,2,0,0,1,0.3269,0
CUST_05026,2022-07-03,18-24,Male,1,Desktop,Electronics,1388,12,2658.39,29,0.1584,0.4054,0.1284,4,1,1,2,1,0,0,0.3457,0
CUST_05027,2022-08-14,25-34,Female,2,Mobile,Home,1346,9,787.9,49,0.1511,0.0888,0.2858,2,1,3,1,0,0,1,0.3323,0
CUST_05028,2022-03-30,25-34,Female,1,Desktop,Grocery,1483,8,666.63,101,0.3981,0.3453,0.1652,4,0,4,2,1,0,0,0.4882,0
CUST_05029,2023-11-19,35-44,Female,2,Mobile,Fashion,884,6,2477.19,1,0.148,0.2405,0.0692,0,1,4,3,1,0,0,0.3513,0
CUST_05030,2023-06-14,55+,Male,2,Mobile,Sports,1042,10,5406.07,85,0.1577,0.0719,0.4442,4,0,4,6,0,0,0,0.3881,1
CUST_05031,2023-01-06,35-44,Male,3,Mobile,Electronics,1201,11,1466.26,1,0.2806,0.2034,0.0664,0,0,4,6,1,0,0,0.372,0
CUST_05032,2023-02-03,35-44,Male,3,Mobile,Beauty,1173,9,1204.14,31,0.2519,0.6946,0.2745,5,0,5,5,0,0,0,0.3889,1
CUST_05033,2022-04-16,25-34,Female,2,Mobile,Electronics,1466,8,721.66,42,0.0614,0.5106,0.2058,1,2,5,1,1,0,0,0.395,0
CUST_05034,2022-09-28,35-44,Female,1,Mobile,Grocery,1301,14,6365.49,151,0.0748,0.4568,0.1276,3,0,4,5,0,0,0,0.4134,0
CUST_05035,2023-05-18,18-24,Female,2,Mobile,Electronics,1069,7,2008.41,79,0.3449,0.7997,0.0112,1,1,4,4,0,0,0,0.4637,0
CUST_05036,2023-11-10,35-44,Male,2,Desktop,Beauty,893,14,1861.34,9,0.0381,0.388,0.0732,1,1,5,5,0,0,0,0.1867,0
CUST_05037,2023-06-09,35-44,Male,1,Mobile,Grocery,1047,1,1400.4,1,0.0721,0.389,0.2393,3,0,5,6,0,0,1,0.3172,0
CUST_05038,2022-02-01,25-34,Male,3,Mobile,Electronics,1540,4,2594.19,27,0.1418,0.6121,0.36,5,0,5,2,1,0,0,0.3987,0
CUST_05039,2023-01-28,25-34,Male,2,Mobile,Electronics,1179,6,2390.9,34,0.0525,0.3548,0.0062,2,1,5,6,0,0,1,0.4747,1
CUST_05040,2022-02-09,45-54,Male,3,Desktop,Beauty,1532,7,1085.3,49,0.115,0.2328,0.5147,0,1,2,4,1,0,0,0.3686,0
CUST_05041,2023-10-22,18-24,Male,2,Mobile,Fashion,912,8,1684.01,33,0.1399,0.1689,0.1544,13,0,5,1,1,0,0,0.3238,0
